chapter	ordinal	label	exercise_sha256	hint_sha256	solution_sha256	status
IV/24	2	exr:iv24-02	2e3e25b48c129264e63364e5c4b54ebf0332ed88cef9ec94dd3803f8bf0cc031	7fd18728c0c53381bd7e12846b9015a6e4bdd095b2e6cb7a2df66e173d976881	f57476cd5380de258de88597c552519131562800322ff6c84b4061c88a3633f5	PASS
IV/24	3	exr:iv24-03	98e7d543c2e7c2030a86979028960ff69876c19c04f8991dfebfd3c434ef11fa	1af458e6604904f6be54cb2e10689d13687af9b69a5b92ae9570d655c77850f7	a03f681d1592d3b2596f525106dffcd48d19e80518a8efdf56bd580576057364	PASS
IV/24	4	exr:iv24-04	45e72f24c56c50c46fc33b5dafe20aa8fe800ff3bf86df4104a1f6a56d9fab47	f57a1f94aab80114cd3bb9560eb5835023a3a9b2c1edb03ed163270abb676b95	db49c81019bfec1e89a6a46ef98f52e3e59d1366b337831a2e9dcdcb7a74236b	PASS
IV/24	5	exr:iv24-05	d969bd579f52019ac978562f031aceb82e24fdd7a910d493dac5e4cbb9066ba0	9b5b1dabf20a2885a55aef5345296634af73220ae2c008db465c874989330702	a5af6c7649b5aecdb197582480bfd3c6f5b38aa48b135eb9a04721d737f6831f	PASS
IV/24	6	exr:iv24-06	ef60f3046efa81826a83e5a0b85382cca9004940f12528118cfd4b8f69efe661	97458ab7f9f9e54fe375e1cefb2da0bd83c88c8ca4aec1bb1ca0e26bad7c1747	1be8a38f310f4ebe23fd45d7060c8eea9eeb75363aece9cae70cc6a2213ced07	PASS
IV/24	7	exr:iv24-07	4c8dfd6431849c4f41fecac9afe4230cb759350a7d59cb3bedaf88fe8c1ea5b7	68480979ff8f3450da5c5f35d7fd03903c78355b0b129882220d0fa679f38d42	39819c94295127b9e37038dfc81526c9d22cbe325420999428af6f3b66ed1e84	PASS
IV/24	8	exr:iv24-08	4f27c5f840e4cdfff6ef7da26a6076ace69a4d1e400270351a96ba916e066fb1	f97d1b9c3261e92427007d52bb1335854156c3b84360a49a51728a7097e5b700	8b7cc1de9e2314e44692978e8382f6086ebc63f00081cd2d443376af83c2ce45	PASS
IV/24	9	exr:iv24-expand-01	138240e63197e3f9beef36fbf8a88303436e72efcf166a4727387c1c85737d19	1c969337e6c1ab807f0254a83391272f5ed841b5edfaeb67317e0e98c7d6179b	4f8daa4f639b1d316118adfadceb42b81ff8667c0932f4ac1d3a88576648ccf9	PASS
IV/24	10	exr:iv24-expand-02	52272cd3a5fc2519a62d8bc48d1878632d515b5f1382fe11875ce5e078357345	3f2b6f5283885d4c153130a33ec7634dc0466c5c901bb3c6be1e4710782f6a72	f7c6d5760cde9f054abcf7328c594666f015d3845b406d1bcb3928700d2cff81	PASS
IV/24	11	exr:iv24-expand-03	8c9bc0ecfa3d1f5bd4777cfbde17be47a4bb55963e28264b50c32fbb0887cc36	8ee539cdd839b4be6ef2f927b7ff2002a683934cfa2818f46d89be247d6b4a93	6dc5d117961d7f7a97fde4ccf395e3d0c73c405136057286d4905c44534ee3f4	PASS
IV/24	12	exr:iv24-expand-04	bfb46f0cea5a1c717742048e5f50eb0e0a609bdbf00bbd799b0bae447a46b9ae	714797e5f8deab12e07bfa4ed9f2bcda0c923d87ea7b643d37dcb838a268c288	a529884517447bd361e4d9c4984fdd2b1b8499606bbab1597831e829991f6585	PASS
IV/24	13	exr:iv24-expand-05	e89d23b896ee57fadb44306422b976dad8090fa028e13a67ca004339c545b5c2	6dfda2834a36a3bdf9d06120d4b881243d2e8c4a6f426eeb2a9997dc1381af07	a678165c9813e640f2116c8306af9c0dc7b8c4816923b65d36d9fc2724a26e2c	PASS
IV/24	14	exr:iv24-expand-06	b7b32f24d512bff17e7131e7f35ca9559e47b132985bfdde793f326c07c7523e	59d5a33137b6aa72e34dfadc7db116df3c7b7e628fdec8c93d9ee4085483d802	c705c3e3b86025e2095050644ca202a0ec2e6ea07504a9b456ce92b5f3976ae3	PASS
IV/24	15	exr:iv24-expand-07	d8286a15e488babfc10d1042379adc21a2fc3243eb7fad55a63156afd8fd0388	eb613d8a8942f97b810a2c3855c780d724503dc26b7b20b537f03217d1ae6553	75274eccd0afa3bc06e692549910efadfca1964aaa366c14a4554ba603534ec3	PASS
IV/24	16	exr:iv24-expand-08	fd86b5c843745f3e89ec71ee9c3753ec41ce218b9b805cb031d9e7c87deb04f9	c3e20ab73105931dc0e014b5df022e6f942b3159a9ae1f853553f02bdab3a5f2	5bfdaaa37f03884b19d2abff8db7524169a47cbf82db14d2f1d6691d0dfcdb1c	PASS
IV/24	17	exr:iv24-expand-09	60a35ab2210e01d10d4673e41cd8326c0125673dc65180f22350df1ec039d519	f4cacec878f810a9b71b2bbd35908e8684a590edfb18893565f1ef0636a8af3c	9bed39cab262fa86c5f51724019e683f2324c568ad4895fbcb73f096ef09a45d	PASS
IV/24	18	exr:iv24-expand-10	0fca9ae63866d734010fce7fb0a4ef1c225a3346388753201e4bf2e1bfd878ef	277b61d50dfa4dcbf6473e4a7fb649daba786070cfbf4284950be7378714f561	10f64b5fac47543db011e0006c19dcc30e8f5730598214a5c4c50ffbb9e93327	PASS
IV/24	19	exr:iv24-expand-11	61bd4da9acaf6eb113d1f97de892c5efb95e783789909acb46b9f9c9cf7ed6e2	58829f4a5f4fe138f0b89c63668b1ddfbd0b0bfba7119949023666ae6d2404a4	8069dda029e3a819630abd08f9580f18e183bdf4f2a3cccb93c9d4d2916cf4ab	PASS
IV/24	20	exr:iv24-expand-12	597a6391638262e5ad07551af1eea2695c3787c598740c3d860c4b3d10ef5598	3e8d19a819c6414c4b4d7c954618d14e95c150990651fcb7e0ce06697b75473d	26942aad8b67b82c75df52b7b9def0f09aa39111e264fe9220f9d1bfea0360eb	PASS
IV/24	21	exr:iv24-expand-13	5345d237350efe91970507ce81f05f2aa0b1de9718d5c5709dc9f33210510c6f	dcc7c4ab1b498690028fa35bbfaa4a9ee5559154b252bad190c9a28bce917fc6	2538ef988a72a8a10072119969a9e6662868f48e0957c0d2dfef4e0780534c75	PASS
IV/24	22	exr:iv24-expand-14	86c5bdd35dd4a3384b8eacb194d103de027452ec22f7f5e45ee2d51f2bd9bf7d	c90ddc4a3eaba9180917e7fb23d2f571341e70e3edc2ca93aea2c70eb4517a11	d5d662716d106103b1a60401a3c29c32f5d15e68c69542bfd88512855064c3b5	PASS
IV/24	23	exr:iv24-expand-15	e222965582c174143f141b529d1dc230ca42b0d284f008636a2974e2907b4c43	17dd20da6d63893b15747d7315d5b41cc2345d0912a64abc55d44aa7b24f4145	9ee9535680e4e007e483c7b56d40d7ae39a5a2aa26e8e9b523b13b1704eafda9	PASS
IV/24	24	exr:iv24-expand-16	5fefcaa550a0a51e27bdef2084a35e0fb8f50a2413df520448b8de83639522bc	94f4b9e0007b906cc0aa41782e18a34739fe0e4a8c2b61eaadb9b7ff2d5f4ae2	05603495c064c490af7e3697f0214cbd4aeabaafcfe16ec01f353b8080df15f7	PASS
IV/25	1	exr:iv25-01	280c82eadd6f0eb7389203564aba111b103dfbcc646ad6594fc75a402de52254	0b032693bc3fb6d6eb428fb7e3558a9cdac5ed0368cd6ed140d112045a658396	ce30f1093ec2d726f4207171f462f39625ec4c0c0bf22d57bd1aa2d3555eaa9d	PASS
IV/25	2	exr:iv25-02	24546dddf28e946aa04b9e689056863ca5a19fe5ed99e515c5c0701471349d96	5e6fc2a341eb34bf06b6c4007a605154144a0fad6403fccd6aad51542fa3a3a8	3cc6a53346744fdb100829efd41b3bdb764262d2866a1fe587d755c9822555b8	PASS
IV/25	3	exr:iv25-03	8d8e9a6d77ec975a34257b2d0dbf48a69fd507d54d22b31df670590ddfe8c727	a059aeec34d179237e0d17a66576b3d0756f413bacd6c993c0a4d5384e51cb75	dcba03885b0ba6db1d3d4716df60dd82d96997d1be03440a85f7fd3a8d114c20	PASS
IV/25	4	exr:iv25-04	33916c9f12876248d4362eb1c9fae411d6fff6e14b88b915e4f19b6626e6d154	8ad13d5826de32106751076be19843fda0dcee464d98fa6943a6fa2f5c2410a6	0ffb7fdd8a3d5f0702b85981a72bdb323681ee15a0e3835db0522317990a673d	PASS
IV/25	5	exr:iv25-05	d393e2b8a3a2e4171c0f31ccaed96e0f26af57eba518e86b264cf6e17fe74a3f	ad98d54cd4554ce9282a763fc21eefd44ef01711f222c524ee826250a40ffcdb	5f4219f9350eb1f21c3d8d3b4204f9f710b6fe0b461b0929f996c48d3a797583	PASS
IV/25	6	exr:iv25-06	ab202d653fef45194f2aeef0f1681c35d2effe8fc400a2ac3bccb05db3a21a24	50ce4e94a6f857a58ba764e672d39a2681d1f832993a98baaebb32a8e4fdc022	a212112bbb395aee6047db54c6bdbcf551640394c0c6ef76875dbd2b9cfac3bf	PASS
IV/25	7	exr:iv25-07	781d0be3ffbbc5be2a4ae9fb6655e87b5aed55a32c541f8c6cdb49ec31462a6f	7d803a1dbe709692b0a3596abba21a23f95406b228ef6f4fd178fb5ab1af6947	10439f641e766ec6ea4b7169ef87fda7d71d1ecc64ff1a2cb7c1183e266b64e7	PASS
IV/25	8	exr:iv25-08	a4da5dd720da63781f151062be043d3c3bc0a9ed5138f4a50342d8dde64e57d5	e3c83d7a65117387722f9f24a7f2533538d73c9cf117a4b469aa7eb69c9a9698	3c1f32c8855d386a6c76d7436eb06fb653510bd4476c965b63ecf44e9026d2aa	PASS
IV/25	9	exr:iv25-expand-01	9bcb7e78d0300cddddb9bbb3f7015d4bffdb1d8a5da4502b78929bb5804434e5	5c645bb64c9bdbfae2a79a2b7c67d000d34872b880a77bd94e3d08720affb8f7	a149c608012da295436a5d115d5c8c73ba70bb8307cc733f2257e61c08e2f184	PASS
IV/25	10	exr:iv25-expand-02	ab524ccd1c98515b8464562eb5bfd2fd7011532abb839c800f2d15dfe357be14	cd7ef6a3b1b1589d5cca01abdb71d2381ca14e396b82b25f477b5ada227eeb2a	e6adfef674fb0ff0cd481b35289658dbedc36c552f879a02578cd7c1707aeae2	PASS
IV/25	11	exr:iv25-expand-03	1ed8e20c7f72d022ac7c3694b08e7acc08ca97f3e95fd890935fedc271154ba7	dbf0ab8c25a92c5f7b1af2428dca9e828ef4b9ef97c57fa8254e4e7e4b8e5269	504226e5ef3ea3047353cadbe01184fc7b5fe84504f5e8fbd07fdeadf3004c5c	PASS
IV/25	12	exr:iv25-expand-04	220d3caa526c0139c9aa0a471ace52bd16d0c6d4f5d4786f4d10f8a4c1b75348	c7b56c14a29d416e8ffdc16099fc4a0b4d66ecb02c06ae0faec08354bc9ef706	ea9be8add51d5b68e36dc7148676da3e06680c30ceafb673b7d6130e681b0ef8	PASS
IV/25	13	exr:iv25-expand-05	253e522b4666e33074a0b5acebc797a95b415a05f85818c05f19b6c225dd57ba	722f0e400aff1d94cd38488276383249254f462635ec4e3f438f2643677a82f3	5e63ec7a374d2b4ab8bfe1b51c75e8d829e6ea81f0db46d8877ead4208d0b82a	PASS
IV/25	14	exr:iv25-expand-06	39e385e94b6487d3273607262016c12b431f477cb725baa261eeb3201b314848	fdc0ee7ed139a1685b6e5d10af9b9bdbd925bca9fc9da4500faaa7682139f6e7	ae4464eae3036c2292bd7f2d7ef417238780d4055b30b6433efc30b9249a9ce4	PASS
IV/25	15	exr:iv25-expand-07	7b847d6b7d93cf5b0b1c44635c60fa4c2dfb20bb4ed28d7965348cf1d84b6534	20c9b6d3ea62307f8ca05ab137a6176d1a4a9bda37e728cda59e5d9a3eee6ca6	c73758c0716c77f93d7b6ca8d672acd2c7d71e2908d4c2a7c14d12e67c3189b8	PASS
IV/25	16	exr:iv25-expand-08	7aa15739c6e6c1a72ab56c84c2d3a22d23a5fa1ab455d94701ae02ad1f975537	be2cd0d63b06e31db9e06d38f37d0df6ad304e90f56494c1fd1f563a585908dc	8f97df8713fa8a94bc7a0594e16dda214a7b6a5c823a8356b13ac11fef291190	PASS
IV/25	17	exr:iv25-expand-09	fd84a072c9bd2f85ad2cbcafbf6250e5587843079d907f47ccbb7cee8086521f	142e38b3c8ad1f277ff23ae500af94dfab0435104920d2a0d221705ea7c114d9	57674edbb59425ebae2bef958458a2d4c822dca7819a865d2c1654bb93e499e9	PASS
IV/25	18	exr:iv25-expand-10	71220120209f23342a85df08e5084e3c5a6003dfa74048a0c0247e4cdf11152d	a9651ad7661ef1f32bf31acaaaf199e84f7bd9f2efd6382e92e83f25ab8d3762	9b00235af7ac88e0c3220a62f840f049c6529dbf0405586df293a2e59f8059e8	PASS
IV/25	19	exr:iv25-expand-11	4ee716832f6b55986df6e303045719eb638ea0dd86e054c3bf764bc4500ec55b	333c20adcac89cb718e729740b121a113fae897ceedffb4f1bcdd3b1adee3076	47e4d3d88207dec93de0cbbee52dab781748365a4bd28a647101ed2a065ff79b	PASS
IV/25	20	exr:iv25-expand-12	f824059be96667e5562940b697ef432bbb21e76b89ef289ad53e83170ad3eabe	3c66008743a7ad2e8ca339010699071f0af34959b346c9b15df1b290e3b143b1	5954032c7786cdb1f4a9c73e886e2294b105261c6a6c4f416079f44a55ab642a	PASS
IV/25	21	exr:iv25-expand-13	169d70d169d06a9543e5537d4b6804a2ce7147ebe3e0d3a4b502c46b34711c61	a76901511aa413866a2f982277724a7b7c25661785999fb2c78a3ca34015bfcc	2a3f21bd2842efe67f50744a9dfbcd7adf11edb95684c9b896dc19d6df73a0c7	PASS
IV/25	22	exr:iv25-expand-14	5c282f5ed7f0b00a413797d5305dd0ba314aabfa44cf2f676380d9a94ca93b5c	c26b9b3a116960e32834b6ffc99d134aee0d5b0f4358b2fbc0c9b3392265ad79	b1232321b7e42e2f4d514c6978229767fd358911ac25e93ee87c66b377920bfa	PASS
IV/25	23	exr:iv25-expand-15	16370c15a001781e63450da22854b4d2f3ffc7f39330ff145a3f94439bbc68a4	e5c929b6a29b32501630cf7dff3af5c45336cb8c4a6ebe2cad61f546983a2202	aea8788ba343efecda476bc1c27043f514476311668512d6fb3ea039316d74e9	PASS
IV/25	24	exr:iv25-expand-16	5b56f32ecc83318cf33bffbf39b94c794907fb80073b6c255f9c1cd422cce002	4ec75293f2b1c4c8ba5bb3abe3984c2e4ae1bd6a0c23b67aadc343703dffc9b3	57b77ce1d5df163b778409e14c872f37cb2a23b4c978d013db36fb4abc15b5a5	PASS
IV/26	1	exr:iv26-01	a16f06855bfdda4a7c521949ffb117c63e5965a5dfb1a832d77982b433476722	481f14c9dc190b57e1e599f095b035180bc8505f1ce7f3f0cb2d0945248c22cf	42de64f8f4773f3979edfb4d9126d8efaa73a8b5e992be33896c35c5cd39c89c	PASS
IV/26	2	exr:iv26-02	5b51b945fb0da55caf00cdc1eb0d53b96f4c5139646f6b104bd2b434c385736b	4d97133dd1815445111a7947b8806ba9f95226600bd944e4cb4380193edf7dbc	5b5e8f56cf64cec157f346a69dc57df68c59d1c2fbc6c6c23c50dd08e48c63a7	PASS
IV/26	3	exr:iv26-03	fe7638fddeb0058c81b63fe049120e24b1685df85bbd6d8eeda12e4431b92f98	01c11df6a7bff9543409dc65f646a8631b06fcce79613b0d3865b5601945894a	a07a43305f4590f7b0702758fa0629d61c0fe93b5cf110f04e4728e76f69f660	PASS
IV/26	4	exr:iv26-04	a73b32ebe84184b85e3dcd15b3813a5a457229ce42202a8f43562c4a810ba503	0d9d416c843c409b85a58d3f71c4adc8ac67ecc49970dfbcedf3c595c85f5a4f	f069561d2c7bdb291203747c0057c36d46806020aa12b5e41485153ad1d1df75	PASS
IV/26	5	exr:iv26-05	b152ce05dc38d10e4b14a2c8526d2ac21e7ba4e446f7ee1c411da01ad2d189d9	5f5dd70c99c2af49fbba5984a758a2869259bb98f1a2289e1b6eafe232effb75	00dc21fb17762e19e18975f6a71beb1801007ee244575be5ad645ac2c20af471	PASS
IV/26	6	exr:iv26-06	073fd985867103d528053a155ae82e2aff075a00346e20febeebf7c375f607ac	0981d432ca5e8c060e0ed2350710c75eb3e2bc91102ae7fe9b876458cda8865c	e9e9d9f0f9e280bfbdf877cdffbb685b4d0b0cad9bb0bd6c670d5e7023f8f6d1	PASS
IV/26	7	exr:iv26-07	2dbc357bfd4b97ee96fa9b9efeb84c516e9efd2cbb2d2149cb589afe5f47ce45	b9604ec1233e0c854c387898e2bb5dcfe642336a0d9bffa3fadde13140661010	ff06e5b5a1a12698d2d622e01f9cf428a893884d39b3cd9c7b008f3dead7f33a	PASS
IV/26	8	exr:iv26-08	25a75435ba19fab39915d9e8b510596efc6ebe60308e475b7706d2d3facee036	4c946739264341872df70fc5cee810e0f99cacc79f689e5d7aa38d9c5723ff54	b85ba2e62f5804f59b604702059f8d0ddd9e39ce7803ecc0763671f98d0a1159	PASS
IV/26	9	exr:iv26-expand-01	a3bafbae9b9d0afa9b87157c07a2c9eaf6983e1c788a7756337c099d0f206c38	57e369a4dd93ece93a7e670c5971b872617488996aee63287c10e6b563f29042	543b09f03c3136c8c997764774c5da16aebaa346d12350d53e3701b6f49f9af3	PASS
IV/26	10	exr:iv26-expand-02	31c9cb75874b834eefd2d6839616218f475e35260a842c99af9c1db83f7e59b1	57e369a4dd93ece93a7e670c5971b872617488996aee63287c10e6b563f29042	7e8e259bccfef614c3d38464ed5527e0a96e802a35fa42a08c45934dec43527d	PASS
IV/26	11	exr:iv26-expand-03	2f9fa036d620e4abcbf67a6cd124937635324d6a6a3030678cbb2b2fd91e4b26	547fd3ac3de70697bc5d1221902fa15a8b9a9ad1028b37ab5c4b1f37a0192f22	1926a86a3806d910d9c351c39903984fa62cc336f2ca3fb859ace801c89df3a0	PASS
IV/26	12	exr:iv26-expand-04	deea8d25adfcff32c9c3b18d1cb7dc1d207bf3a0ade0066308a7c2103b32af60	9bfe47700d82b497a541c24da438f557475da8f4e201ce2420d6322fe2e74c48	339df94d6e30e08ee0bda039ba61dfba94c5b7c6c34b342071e253591aec6021	PASS
IV/26	13	exr:iv26-expand-05	80a2e3cbced7cfbf27f27736bdaeec3671a4984ca6a59a1bdb995f761288f9c8	f4ec91d01b25572bc68a95fb044046798e48851e00fea7bbcf1c713be19cb4dc	914a54988eb042a165ba5fc3e97a23bd41fd177223a943be9fa1024ba7a3b97c	PASS
IV/26	14	exr:iv26-expand-06	293b388bfd11e77b53767518f7a0a07bb203ad10549f260cf6bf45bdedb43085	252a396122031a7224f408ac86ec84636af6857a569fe25c3b424c6a021544b5	c14f4b2d42d2df88fff132353bfda02198efdfc047e9aeacb055e645786b3b65	PASS
IV/26	15	exr:iv26-expand-07	fc06b0d36c6be4906333f6ac5175e1693c75027e7cfdac1d283ea00cef381076	3aa4bdc82eef8d1e4d7f2976fa86f986183371988bb634969a4329c85e1b1193	32c076b5d3bfc5aa3149f23b2feac0b925b5372bcb8b8be04b5d4aaeaaf934c1	PASS
IV/26	16	exr:iv26-expand-08	4dab0d9af91cc01ffbd1fec0dcdd161664879c9b66aba1c969a48532375e2ae3	288ab412ddc8015fe6c7d2cf4aceacedde3dde60bb805c49b136d2c8f9899923	398e5c5057defd95d54105dcfef4ac4a4989df9174038241fe429067a961e4f6	PASS
IV/26	17	exr:iv26-expand-09	423beb62dfa01072723376e45398dd0d602ab77a27d0a9f81a7a483ebc177ded	00a714ce13f1865919bebf58cec3664695005361e8e1f4d6f1e9b9eb340fc76d	62f50e7397d97b6bfa4afe25d9e5c0bd45810e2e0809e56a4b7053069b258184	PASS
IV/26	18	exr:iv26-expand-10	c0d3edea82f4c7c062372684e72fcc6001a2517c76592f35d36f71804c744eb7	76848e3eb5ffeb74a9f30d66e2532a0c6ef9df94fb0037191d835d119ca974a4	410b75b9ba7dca3467118e17c767f8de969820a23be119dd31808433e9457f1f	PASS
IV/26	19	exr:iv26-expand-11	e1946bb87a96ff1c7fc9e7d1c2bd30f52877cac4a028bc92a23a626eda53ca95	4960d45238f6af9429dbc19a602f1e5efe1ec30e99452f3a41ac622e09e41839	2512a2ec1ce007d69547886561921a4de7aff9b76783a2ec2ff4d222688374e8	PASS
IV/26	20	exr:iv26-expand-12	c086cdb35409c0481e83b9e737e1c523fc6572928e48803c57cf13a68133a934	1d1c3515241f1ce168fef1535de2b3f628f4b32ee47c846531bb7da356a7a0d2	e11003f8c1e977e58d93206ee7cc7e88973531f7c50d4cb47fba20a09448fdf3	PASS
IV/26	21	exr:iv26-expand-13	74108abd4011509d0bb37f2e857f5f808081dec6357d5facef1160ba8e9fc7d6	b754eca8b7e401d756aa65fe3f20ea3db34daa306e8829d68b4fae5239d442cc	d313ef8eedbacbe82dbced55a2d075c4a1bf5d6a4782b9b324f3d8a8d524fa44	PASS
IV/26	22	exr:iv26-expand-14	f0cffe4e3fc2673ae1901f442c36a9981fac6ac2a0702d9fb9a9179a8763c160	69aba5d3e68e23087eaf86ebcc95d22285a5cdb7566a35a6e3afb3a4c9efe461	6bca9b97bda89e4ccb0a5902ae832133ba32be344c923cd9df3189b14314349d	PASS
IV/26	23	exr:iv26-expand-15	7bd6f60c3bb795701d0a05a6b103e845557abb04b23dd656a239612f9857cd16	491497c20f61ac33ffd4168f067ca37f9c346028f7d76684ffce97c12d8dc928	65d21d55f7a67b5647df887058a97d26ea55cf25eee9c153bab7c4c311beabdf	PASS
IV/26	24	exr:iv26-expand-16	bbc728cfea1c034e37b2ffbd46dffb844b3d9b3c1ffe5ef2b7e461fd3b54097a	0accbb25cdc85511bff6cb009a9d049ab5480785c3bb2e5773ac2f49edfd0c46	b89dfa389069c3cad8635f599db37a8286f3263d3d5d427757e419ff3fd6ca57	PASS
IV/27	1	exr:iv27-01	0e8b483b171fa70edd80336421bfae62a67f45b27f4903f5172ce93b61c9ad9d	0de396863e85204c3c814b684a0d3f4486908555d84d5d4e82748470e36744f3	c4cbb71eaaa75154c0de70cd1e0ee7e827dabdf1742bf6d53985dbb1b73ff690	PASS
IV/27	2	exr:iv27-02	b1289112650ee100327a13eb9a74e9dd6f419b6ca8ad8b8aac334e19706c7104	dde7aa599d2e6dfb72b95812ba7e4fb4fb74313b3a6d52d311dfc2a2529e7b9a	decc6d1f72b4af70ae27e5275bdd8dc3789c56c0387888ba1496824042b5dbe7	PASS
IV/27	3	exr:iv27-03	98668e6018afede7527d068569434a138ea72b088fd8d401f030cf62c50251ed	558260712f0998625b7e9390ca7a8a2c5b68bd093948c5bdbc23daefc7affc4f	ccb915b91a566792197d107373b8cf0633ae64432e98d5c316e27268765c3d7f	PASS
IV/27	4	exr:iv27-04	5ee3fc9b223122298780c052185bf71da113cd84bb8978df4103bbe689615723	56edc6de46c8c29d5f1ace010593ff00baa511f484346f2ff0319707db82afe5	07fbf6a46c199eb043a870ff536b573faf951c7cf4c2a800abd064e659d7a9ee	PASS
IV/27	5	exr:iv27-05	47c2b714dba2451de0b99680b0b4526d3a288d2675c6505892bd41a8f0aaa6c2	73b39d36cc6f32a7b97ed443838ccfafc810585dee6cffd8d2665546c92c8a4f	bd34056778a9d243afc6b462d70d4ea597557e803dc50b1a2ee1b557de6ab474	PASS
IV/27	6	exr:iv27-06	0c88c5a5ee5abf97e12484e41554072f22d583e76d381b6cbd943f248b6c826f	fd471b808cab1b19ed05ba5121baf1ca2decf37f903f1cb0cf50a950021c782b	a02d8838ffa73c69f3705d3c4e6f600191afc9a1835c932a47df786ff25b72d2	PASS
IV/27	7	exr:iv27-07	b30c83a21d23e38f3e145c7fd2a09b18f7713c05c7808fc64d2dc8d4e87fcfbb	755dedc2fd39511af343577929df68beddb88a5828b9dc0432e0a5398693f7a8	a2811c3798eab952bbc98205e7f3484c1e3fab7a75f90714fe36591d9bfb3294	PASS
IV/27	8	exr:iv27-08	ea24c1b3622ee651d79f9a2287753ba6152648a905d45cf470ca8777e287cd2c	fd28e923e0e78d1509a351368abcfac78e1dbf9f59079a87ad7049a0276f6265	96288b1a841fe5b68c820b26987a634dd848f71d5856341d6517f17e747e790a	PASS
IV/27	9	exr:iv27-expand-01	43d72a2985bc6646b7fcf3cdb52479943f5d489082b16bcc381948acf8b0ad09	998cf0380fedf2d6772e80ef58f7abd660ba1bad1a464dc9055e5b4990907bdc	a47c3031f019c3a6ef679ffb1fb7b4ffbab93b150559faa0227cd691913641bf	PASS
IV/27	10	exr:iv27-expand-02	dcdfaf9be71569addd97382541b957ed669b3d2c51ddf5be9de02645e6249985	ba85e3a482541fb4a82c5ff8e21b03c086304aa061808a1a90e1264a4f2165f2	ed574cef2a169cc63f67cf2e42676a76dec3e4b488c0776160d2bbc892a65cfa	PASS
IV/27	11	exr:iv27-expand-03	e87afd10969715f28d869630c6cbe3d2c186be7f9dc9b51325306d6264432403	420b94d554247d3eb618ec01abcf9334dc4160b3cd65ef60ff0a9e0bfe2df607	225c67e4d1611cc7cf6e3583de152e43768a564c50954313e4869f2b648b3a61	PASS
IV/27	12	exr:iv27-expand-04	585095a2f2fd9af0ad12b358867d2d9fe4e18bd79f9c9d2f83e19b5da735779c	ea042d77d8bfa5506b079e0d63fc4a77f587e910ce186bb27f82b39039a9cd77	c854c9543fed149233938c0de1382e90a87bac94efe13fc690791e391d547fc1	PASS
IV/27	13	exr:iv27-expand-05	9aad17bdda5fd8a7e879769d11487f0f516605e2aeebf99cc4791a5acbec9319	3aac564e3076e8c6340468bd228cb3e74ee8d28738e6417d863b2f08268feb2a	77d2879af1cae2a0106d87e1e8e40b71eb253ca79d17c8bb103c07e95cb42f12	PASS
IV/27	14	exr:iv27-expand-06	d41556985be80821cdd05b536e087ee23fc0b979f3de5c0d3fc1ada319ea2819	3012a7a10ceffb0697144db83008766e22bf139bdf149c8598a32790f451cfa8	182e86be9390d85d3c7992a36403ab3729b6bbe521f8a2a1367db97df04021e5	PASS
IV/27	15	exr:iv27-expand-07	2d564c4521331a71d26771719978d6c11514f91f5182ea5bf8c0e89a142e09dc	91d753355dcb8327f658cdf47c593d9b5afb311e53b703415bbc614e3c85d376	6d3ac899394bbaefaedd2e3aaa20a40e93aaa79393b2525d4e6d345b83231091	PASS
IV/27	16	exr:iv27-expand-08	f7c0d0694f7329b6078b325fab376c5612984f6290a0fe823a512efc54f6f106	d67d7a93a584808ff3909342b29b82eae3be202ffe6b59fe838ed2d2fad5e314	e7d33c32426babc936fce4a83f6861cf9a0d32b9ed82e3da7de0599a25398c42	PASS
IV/27	17	exr:iv27-expand-09	1f092b1996691f0def3393e57d03ccbfc20f8ee9f42069fc1283b43aba3fd92f	fafd4cc43e45be526e5c30b38fc1cdc850b15045f4c466bd23d41f455d9b1b73	a120a0f3366e9c49a7e8b06beca83fbeec051f6c5a7e4bbc2fc3f6137edc61f6	PASS
IV/27	18	exr:iv27-expand-10	f4599ac17f1d42b7dc993c50d77a8d695876b8ff142b2916672c21de2264ec51	f52fc85be19867c96b089cf5adda13e1f8aed3dc87cd55fc83f6714b6a9ca70b	b9eb36b7ec895a2f3c65e01ae03fa16862737312836002f14362795d423238e4	PASS
IV/27	19	exr:iv27-expand-11	4044b7204646a1ef97ff674fea70460d320ac6d5728beb2a7016161265f8635c	c81e3c70de72ad290701760f42ed7f5170e771679036dde4c2f3fd30993c6b47	1de502662466fe851d7669175b8348f2cc2faf5ee84520fe037c410db2a92f6a	PASS
IV/27	20	exr:iv27-expand-12	7d8a46ec73458579f850216ede69b670e50d44ff82b073912ac46955f83deddd	818986cc5eead4b004910727e27df30d5afb74fc6aeea37f63a712163de3cf43	4afa987a4a757c392741d8cf61572a3e1e8b6e2f4ae10b635e55dc87982a9b46	PASS
IV/27	21	exr:iv27-expand-13	db90e5d6e09377446636349bf7e2737d5d6c9bd54dbe866ed077da5116f41ea6	0f8101ab8e49d789162927e1674dc9d620bcb0d268219818dbfe7d4a2dc1a1cd	5361a20c1adc965b14750ffe377f63e06e963ed75c8c914c914de442810f6a7e	PASS
